repo_full,detector_family,detector_variant,scenario_type,affected_metrics,dimensionality,magnitude_level,duration_weeks,volume_condition,missingness_condition,scenario_detector_rows,mean_strict_incremental_episode_detected,strict_incremental_episode_detected_valid_observations,mean_strict_incremental_detection_delay_weeks,strict_incremental_detection_delay_weeks_valid_observations,mean_reference_alarm_burden,reference_alarm_burden_valid_observations,mean_incremental_alarm_duration_weeks,incremental_alarm_duration_weeks_valid_observations,mean_incremental_spillover_weeks,incremental_spillover_weeks_valid_observations,mean_total_operational_episode_detected,total_operational_episode_detected_valid_observations,mean_reference_alarm_overlap_fraction,reference_alarm_overlap_fraction_valid_observations,mean_incremental_boundary_overlap,incremental_boundary_overlap_valid_observations,mean_pair_unevaluable_fraction,pair_unevaluable_fraction_valid_observations,mean_injection_relative_precision,injection_relative_precision_valid_observations,mean_injection_relative_false_alarm_rate,injection_relative_false_alarm_rate_valid_observations,mean_incremental_detected_within_0w_post,incremental_detected_within_0w_post_valid_observations,mean_incremental_detected_within_1w_post,incremental_detected_within_1w_post_valid_observations,mean_incremental_detected_within_2w_post,incremental_detected_within_2w_post_valid_observations,mean_incremental_detected_within_4w_post,incremental_detected_within_4w_post_valid_observations
containerd/containerd,causal_rolling_mad,two_of_three,metric_shift,latency_log,1,medium,4,low_volume,none,100,0.11,100,1.7272727272727273,11,0.0,100,0.15,100,0.0,100,0.11,100,0.0,100,0.03833333333333333,100,0.021739130434782653,100,1.0,11,0.0,100,0.11,100,0.11,100,0.11,100,0.11,100
containerd/containerd,mewma,mewma,metric_shift,latency_log,1,medium,4,low_volume,none,100,1.0,100,1.03,100,0.0,100,5.35,100,2.38,100,1.0,100,0.0,100,0.47511904761904766,100,0.0,100,0.566047619047619,100,0.05666666666666661,100,1.0,100,1.0,100,1.0,100,1.0,100
containerd/containerd,causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,4,observed,controlled,100,0.44,100,1.0,44,0.0,100,0.66,100,0.0,100,0.44,100,0.0,100,0.36805555555555564,72,0.2913043478260873,100,1.0,44,0.0,100,0.44,100,0.44,100,0.44,100,0.44,100
containerd/containerd,causal_rolling_mad,failure_rate,metric_shift,latency_log,1,medium,4,observed,controlled,100,0.0,100,,0,0.022222222222222185,100,0.0,100,0.0,100,0.07,100,0.0175,100,0.0,100,0.021739130434782653,100,0.07,100,0.022671312427410006,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,rerun_rate,metric_shift,latency_log,1,medium,4,observed,controlled,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,union,metric_shift,latency_log,1,medium,4,observed,controlled,100,0.44,100,0.9090909090909091,44,0.04063701015929509,100,0.67,100,0.0,100,0.48,100,0.03333333333333333,100,0.3958333333333334,72,0.2913043478260873,100,0.30053191489361697,94,0.04040385385695612,100,0.44,100,0.44,100,0.44,100,0.44,100
containerd/containerd,causal_rolling_mad,two_of_three,metric_shift,latency_log,1,medium,4,observed,controlled,100,0.03,100,1.0,3,0.0,100,0.03,100,0.0,100,0.03,100,0.0,100,0.020833333333333332,72,0.2913043478260873,100,1.0,3,0.0,100,0.03,100,0.03,100,0.03,100,0.03,100
containerd/containerd,mewma,mewma,metric_shift,latency_log,1,medium,4,observed,controlled,100,1.0,100,1.61,100,0.0,100,4.07,100,1.69,100,1.0,100,0.0,100,0.4193333333333333,100,0.0,100,0.5955000000000001,100,0.04023809523809519,100,1.0,100,1.0,100,1.0,100,1.0,100
containerd/containerd,causal_rolling_mad,latency_log,metric_shift,latency_log,1,low,8,observed,none,100,1.0,100,1.09,100,0.0,100,3.7,100,0.0,100,1.0,100,0.0,100,0.4635714285714285,100,0.021739130434782653,100,1.0,100,0.0,100,1.0,100,1.0,100,1.0,100,1.0,100
containerd/containerd,causal_rolling_mad,failure_rate,metric_shift,latency_log,1,low,8,observed,none,100,0.0,100,,0,0.022222222222222185,100,0.0,100,0.0,100,0.17,100,0.02125,100,0.0,100,0.021739130434782653,100,0.17,100,0.022411095305832136,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,rerun_rate,metric_shift,latency_log,1,low,8,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,union,metric_shift,latency_log,1,low,8,observed,none,100,1.0,100,1.05,100,0.04444444444444437,100,3.71,100,0.0,100,1.0,100,0.055,100,0.46482142857142855,100,0.021739130434782653,100,0.7080952380952378,100,0.0421194879089616,100,1.0,100,1.0,100,1.0,100,1.0,100
containerd/containerd,causal_rolling_mad,two_of_three,metric_shift,latency_log,1,low,8,observed,none,100,0.23,100,2.739130434782609,23,0.0,100,0.23,100,0.0,100,0.23,100,0.0,100,0.02875,100,0.021739130434782653,100,1.0,23,0.0,100,0.23,100,0.23,100,0.23,100,0.23,100
containerd/containerd,mewma,mewma,metric_shift,latency_log,1,low,8,observed,none,100,0.91,100,4.648351648351649,91,0.0,100,3.22,100,0.27,100,0.91,100,0.0,100,0.357361111111111,100,0.0,100,0.9168498168498166,91,0.0071052631578947326,100,0.91,100,0.91,100,0.91,100,0.91,100
containerd/containerd,causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,8,observed,none,100,1.0,100,1.0,100,0.0,100,5.78,100,0.0,100,1.0,100,0.0,100,0.7232142857142857,100,0.021739130434782653,100,1.0,100,0.0,100,1.0,100,1.0,100,1.0,100,1.0,100
containerd/containerd,causal_rolling_mad,failure_rate,metric_shift,latency_log,1,medium,8,observed,none,100,0.0,100,,0,0.022222222222222185,100,0.0,100,0.0,100,0.17,100,0.02125,100,0.0,100,0.021739130434782653,100,0.17,100,0.02242532005689899,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,rerun_rate,metric_shift,latency_log,1,medium,8,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,union,metric_shift,latency_log,1,medium,8,observed,none,100,1.0,100,0.98,100,0.04444444444444437,100,5.7,100,0.0,100,1.0,100,0.04875,100,0.7132142857142857,100,0.021739130434782653,100,0.7924404761904763,100,0.043499288762446665,100,1.0,100,1.0,100,1.0,100,1.0,100
containerd/containerd,causal_rolling_mad,two_of_three,metric_shift,latency_log,1,medium,8,observed,none,100,0.27,100,3.185185185185185,27,0.0,100,0.27,100,0.0,100,0.27,100,0.0,100,0.03375,100,0.021739130434782653,100,1.0,27,0.0,100,0.27,100,0.27,100,0.27,100,0.27,100
containerd/containerd,mewma,mewma,metric_shift,latency_log,1,medium,8,observed,none,100,1.0,100,1.04,100,0.0,100,10.67,100,3.71,100,1.0,100,0.0,100,0.5993038073038075,100,0.0,100,0.6583383838383837,100,0.0976315789473684,100,1.0,100,1.0,100,1.0,100,1.0,100
containerd/containerd,causal_rolling_mad,latency_log,metric_shift,latency_log,1,high,8,observed,none,100,1.0,100,1.0,100,0.0,100,6.0,100,0.0,100,1.0,100,0.0,100,0.7510714285714286,100,0.021739130434782653,100,1.0,100,0.0,100,1.0,100,1.0,100,1.0,100,1.0,100
containerd/containerd,causal_rolling_mad,failure_rate,metric_shift,latency_log,1,high,8,observed,none,100,0.0,100,,0,0.022222222222222185,100,0.0,100,0.0,100,0.13,100,0.01625,100,0.0,100,0.021739130434782653,100,0.13,100,0.02350640113798008,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,rerun_rate,metric_shift,latency_log,1,high,8,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,union,metric_shift,latency_log,1,high,8,observed,none,100,1.0,100,0.94,100,0.04444444444444437,100,5.97,100,0.0,100,1.0,100,0.03875,100,0.7473214285714286,100,0.021739130434782653,100,0.7896825396825393,100,0.04566145092460883,100,1.0,100,1.0,100,1.0,100,1.0,100
containerd/containerd,causal_rolling_mad,two_of_three,metric_shift,latency_log,1,high,8,observed,none,100,0.24,100,3.7916666666666665,24,0.0,100,0.24,100,0.0,100,0.24,100,0.0,100,0.03,100,0.021739130434782653,100,1.0,24,0.0,100,0.24,100,0.24,100,0.24,100,0.24,100
containerd/containerd,mewma,mewma,metric_shift,latency_log,1,high,8,observed,none,100,1.0,100,0.91,100,0.0,100,11.35,100,4.26,100,1.0,100,0.0,100,0.5861588966588971,100,0.0,100,0.6345827505827507,100,0.11210526315789478,100,1.0,100,1.0,100,1.0,100,1.0,100
containerd/containerd,causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,8,low_volume,none,100,1.0,100,1.0,100,0.0,100,5.8,100,0.0,100,1.0,100,0.0,100,0.7264285714285714,100,0.021739130434782653,100,1.0,100,0.0,100,1.0,100,1.0,100,1.0,100,1.0,100
containerd/containerd,causal_rolling_mad,failure_rate,metric_shift,latency_log,1,medium,8,low_volume,none,100,0.12,100,2.0833333333333335,12,0.022222222222222185,100,0.22,100,0.05,100,0.15,100,0.015,100,0.02125,100,0.021739130434782653,100,0.15584415584415584,77,0.01943812233285915,100,0.12,100,0.13,100,0.15,100,0.16,100
containerd/containerd,causal_rolling_mad,rerun_rate,metric_shift,latency_log,1,medium,8,low_volume,none,100,0.1,100,3.7,10,0.0,100,0.11,100,0.01,100,0.1,100,0.0,100,0.0125,100,0.021739130434782653,100,0.9090909090909091,11,0.0002702702702702703,100,0.1,100,0.11,100,0.11,100,0.11,100
containerd/containerd,causal_rolling_mad,union,metric_shift,latency_log,1,medium,8,low_volume,none,100,1.0,100,0.97,100,0.04444444444444437,100,5.76,100,0.06,100,1.0,100,0.0375,100,0.7096309523809523,100,0.021739130434782653,100,0.8221428571428571,100,0.03645092460881935,100,1.0,100,1.0,100,1.0,100,1.0,100
containerd/containerd,causal_rolling_mad,two_of_three,metric_shift,latency_log,1,medium,8,low_volume,none,100,0.27,100,2.814814814814815,27,0.0,100,0.36,100,0.0,100,0.27,100,0.0,100,0.045,100,0.021739130434782653,100,1.0,27,0.0,100,0.27,100,0.27,100,0.27,100,0.27,100
containerd/containerd,mewma,mewma,metric_shift,latency_log,1,medium,8,low_volume,none,100,1.0,100,0.98,100,0.0,100,10.48,100,3.46,100,1.0,100,0.0,100,0.6179757187257189,100,0.0,100,0.6780240315240316,100,0.09105263157894732,100,1.0,100,1.0,100,1.0,100,1.0,100
containerd/containerd,causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,8,observed,controlled,100,0.51,100,1.0,51,0.0,100,1.26,100,0.0,100,0.51,100,0.0,100,0.47815315315315327,74,0.36326086956521747,100,1.0,51,0.0,100,0.51,100,0.51,100,0.51,100,0.51,100
containerd/containerd,causal_rolling_mad,failure_rate,metric_shift,latency_log,1,medium,8,observed,controlled,100,0.0,100,,0,0.022222222222222185,100,0.0,100,0.0,100,0.21,100,0.02625,100,0.0,100,0.021739130434782653,100,0.21,100,0.02133712660028447,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,rerun_rate,metric_shift,latency_log,1,medium,8,observed,controlled,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,union,metric_shift,latency_log,1,medium,8,observed,controlled,100,0.54,100,0.8148148148148148,54,0.03546946739080176,100,1.35,100,0.0,100,0.54,100,0.018166666666666668,100,0.5463963963963965,74,0.36326086956521747,100,0.4351125065410779,91,0.03584505314254008,100,0.54,100,0.54,100,0.54,100,0.54,100
containerd/containerd,causal_rolling_mad,two_of_three,metric_shift,latency_log,1,medium,8,observed,controlled,100,0.01,100,4.0,1,0.0,100,0.01,100,0.0,100,0.01,100,0.0,100,0.002702702702702703,74,0.36326086956521747,100,1.0,1,0.0,100,0.01,100,0.01,100,0.01,100,0.01,100
containerd/containerd,mewma,mewma,metric_shift,latency_log,1,medium,8,observed,controlled,100,1.0,100,1.68,100,0.0,100,9.62,100,3.31,100,1.0,100,0.0,100,0.5613003108003107,100,0.0,100,0.6579329004329004,100,0.08710526315789467,100,1.0,100,1.0,100,1.0,100,1.0,100
containerd/containerd,causal_rolling_mad,latency_log,metric_shift,failure_rate,1,low,1,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,98,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,failure_rate,metric_shift,failure_rate,1,low,1,observed,none,100,0.04,100,0.0,4,0.022222222222222185,100,0.07,100,0.03,100,0.06,100,0.02,100,0.04081632653061224,98,0.021739130434782653,100,0.047619047619047616,84,0.019308080808080795,100,0.04,100,0.07,100,0.07,100,0.07,100
containerd/containerd,causal_rolling_mad,rerun_rate,metric_shift,failure_rate,1,low,1,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,98,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,union,metric_shift,failure_rate,1,low,1,observed,none,100,0.01,100,0.0,1,0.04444444444444437,100,0.04,100,0.03,100,0.08,100,0.07,100,0.01020408163265306,98,0.021739130434782653,100,0.04833333333333333,100,0.03770707070707072,100,0.01,100,0.04,100,0.04,100,0.04,100
containerd/containerd,causal_rolling_mad,two_of_three,metric_shift,failure_rate,1,low,1,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,98,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,mewma,mewma,metric_shift,failure_rate,1,low,1,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,latency_log,metric_shift,failure_rate,1,medium,1,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,98,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,failure_rate,metric_shift,failure_rate,1,medium,1,observed,none,100,0.05,100,0.0,5,0.022222222222222185,100,0.16,100,0.11,100,0.08,100,0.03,100,0.030612244897959183,98,0.021739130434782653,100,0.056862745098039215,85,0.021126262626262618,100,0.05,100,0.12,100,0.12,100,0.12,100
containerd/containerd,causal_rolling_mad,rerun_rate,metric_shift,failure_rate,1,medium,1,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,98,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,union,metric_shift,failure_rate,1,medium,1,observed,none,100,0.05,100,0.0,5,0.04444444444444437,100,0.16,100,0.11,100,0.09,100,0.04,100,0.030612244897959183,98,0.021739130434782653,100,0.05166666666666666,100,0.03952525252525255,100,0.05,100,0.12,100,0.12,100,0.12,100
containerd/containerd,causal_rolling_mad,two_of_three,metric_shift,failure_rate,1,medium,1,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,98,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,mewma,mewma,metric_shift,failure_rate,1,medium,1,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,latency_log,metric_shift,failure_rate,1,high,1,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,97,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,failure_rate,metric_shift,failure_rate,1,high,1,observed,none,100,0.09,100,0.0,9,0.022222222222222185,100,0.18,100,0.09,100,0.11,100,0.02,100,0.07216494845360824,97,0.021739130434782653,100,0.06554307116104868,89,0.021803030303030307,100,0.09,100,0.14,100,0.14,100,0.14,100
containerd/containerd,causal_rolling_mad,rerun_rate,metric_shift,failure_rate,1,high,1,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,97,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,union,metric_shift,failure_rate,1,high,1,observed,none,100,0.1,100,0.0,10,0.04444444444444437,100,0.19,100,0.09,100,0.14,100,0.04,100,0.08247422680412371,97,0.021739130434782653,100,0.06333333333333332,100,0.04042424242424244,100,0.1,100,0.15,100,0.15,100,0.15,100
containerd/containerd,causal_rolling_mad,two_of_three,metric_shift,failure_rate,1,high,1,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,97,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,mewma,mewma,metric_shift,failure_rate,1,high,1,observed,none,100,0.02,100,0.0,2,0.0,100,0.02,100,0.0,100,0.02,100,0.0,100,0.02,100,0.0,100,1.0,2,0.0,100,0.02,100,0.02,100,0.02,100,0.02,100
containerd/containerd,causal_rolling_mad,latency_log,metric_shift,failure_rate,1,medium,1,low_volume,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,99,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,failure_rate,metric_shift,failure_rate,1,medium,1,low_volume,none,100,0.03,100,0.0,3,0.022222222222222185,100,0.08,100,0.05,100,0.04,100,0.01,100,0.025252525252525252,99,0.021739130434782653,100,0.02845528455284553,82,0.019540404040404028,100,0.03,100,0.05,100,0.06,100,0.06,100
containerd/containerd,causal_rolling_mad,rerun_rate,metric_shift,failure_rate,1,medium,1,low_volume,none,100,0.0,100,,0,0.0,100,0.01,100,0.01,100,0.0,100,0.0,100,0.0,99,0.021739130434782653,100,0.0,1,0.00022727272727272727,100,0.0,100,0.01,100,0.01,100,0.01,100
containerd/containerd,causal_rolling_mad,union,metric_shift,failure_rate,1,medium,1,low_volume,none,100,0.02,100,0.0,2,0.04444444444444437,100,0.08,100,0.06,100,0.04,100,0.02,100,0.015151515151515152,99,0.021739130434782653,100,0.02233676975945017,97,0.03748989898989899,100,0.02,100,0.05,100,0.06,100,0.06,100
containerd/containerd,causal_rolling_mad,two_of_three,metric_shift,failure_rate,1,medium,1,low_volume,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,99,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,mewma,mewma,metric_shift,failure_rate,1,medium,1,low_volume,none,100,0.02,100,0.0,2,0.0,100,0.04,100,0.02,100,0.02,100,0.0,100,0.02,100,0.0,100,0.5,4,0.00044444444444444447,100,0.02,100,0.02,100,0.02,100,0.04,100
containerd/containerd,causal_rolling_mad,latency_log,metric_shift,failure_rate,1,medium,1,observed,controlled,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,failure_rate,metric_shift,failure_rate,1,medium,1,observed,controlled,100,0.0,100,,0,0.019369952793390974,100,0.0,100,0.0,100,0.0,100,0.0,100,,0,0.30586956521739184,100,0.0,63,0.019369952793390974,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,rerun_rate,metric_shift,failure_rate,1,medium,1,observed,controlled,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,union,metric_shift,failure_rate,1,medium,1,observed,controlled,100,0.0,100,,0,0.04109407225344858,100,0.0,100,0.0,100,0.0,100,0.0,100,,0,0.30586956521739184,100,0.0,87,0.04109407225344858,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,two_of_three,metric_shift,failure_rate,1,medium,1,observed,controlled,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,,0,0.30586956521739184,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,mewma,mewma,metric_shift,failure_rate,1,medium,1,observed,controlled,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,latency_log,metric_shift,failure_rate,1,low,2,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,failure_rate,metric_shift,failure_rate,1,low,2,observed,none,100,0.16,100,0.625,16,0.022222222222222185,100,0.25,100,0.04,100,0.19,100,0.035,100,0.09833333333333333,100,0.021739130434782653,100,0.15243902439024387,82,0.018350951374207208,100,0.16,100,0.16,100,0.16,100,0.16,100
containerd/containerd,causal_rolling_mad,rerun_rate,metric_shift,failure_rate,1,low,2,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,union,metric_shift,failure_rate,1,low,2,observed,none,100,0.15,100,0.6666666666666666,15,0.04444444444444437,100,0.23,100,0.04,100,0.21,100,0.055,100,0.08833333333333332,100,0.021739130434782653,100,0.12457912457912457,99,0.03600422832980977,100,0.15,100,0.15,100,0.15,100,0.15,100
containerd/containerd,causal_rolling_mad,two_of_three,metric_shift,failure_rate,1,low,2,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,mewma,mewma,metric_shift,failure_rate,1,low,2,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,latency_log,metric_shift,failure_rate,1,medium,2,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,failure_rate,metric_shift,failure_rate,1,medium,2,observed,none,100,0.41,100,0.8780487804878049,41,0.022222222222222185,100,0.51,100,0.05,100,0.42,100,0.03,100,0.22166666666666665,100,0.021739130434782653,100,0.29324894514767935,79,0.018139534883720953,100,0.41,100,0.41,100,0.41,100,0.41,100
containerd/containerd,causal_rolling_mad,rerun_rate,metric_shift,failure_rate,1,medium,2,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,union,metric_shift,failure_rate,1,medium,2,observed,none,100,0.36,100,0.8611111111111112,36,0.04444444444444437,100,0.44,100,0.05,100,0.44,100,0.08,100,0.18666666666666668,100,0.021739130434782653,100,0.20999999999999996,100,0.0348837209302326,100,0.36,100,0.36,100,0.36,100,0.36,100
containerd/containerd,causal_rolling_mad,two_of_three,metric_shift,failure_rate,1,medium,2,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
