scenario_id,repo_full,scenario_type,affected_metrics,dimensionality,magnitude_level,magnitude,duration_weeks,volume_condition,missingness_condition,repetition,seed,start_index,end_index,injected_weeks,status
B000000163,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",1,observed,none,61,5923255958879264115,44.0,44.0,"[""2026-04-27""]",evaluable
B000000164,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",1,observed,none,62,7132387749297866601,42.0,42.0,"[""2026-04-13""]",evaluable
B000000165,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",1,observed,none,63,479847549703750993,48.0,48.0,"[""2026-05-25""]",evaluable
B000000166,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",1,observed,none,64,503362227191638948,25.0,25.0,"[""2025-12-15""]",evaluable
B000000167,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",1,observed,none,65,14142166326713212995,20.0,20.0,"[""2025-11-10""]",evaluable
B000000168,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",1,observed,none,66,7643273394861569563,28.0,28.0,"[""2026-01-05""]",evaluable
B000000169,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",1,observed,none,67,10871612237742429120,41.0,41.0,"[""2026-04-06""]",evaluable
B000000170,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",1,observed,none,68,6499485739164602941,40.0,40.0,"[""2026-03-30""]",evaluable
B000000171,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",1,observed,none,69,17692110931238130947,42.0,42.0,"[""2026-04-13""]",evaluable
B000000172,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",1,observed,none,70,17969654597744893126,53.0,53.0,"[""2026-06-29""]",evaluable
B000000173,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",1,observed,none,71,7390770519712049538,27.0,27.0,"[""2025-12-29""]",evaluable
B000000174,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",1,observed,none,72,16933197398696437245,30.0,30.0,"[""2026-01-19""]",evaluable
B000000175,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",1,observed,none,73,50569753427818218,21.0,21.0,"[""2025-11-17""]",evaluable
B000000176,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",1,observed,none,74,3080652789820067285,48.0,48.0,"[""2026-05-25""]",evaluable
B000000177,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",1,observed,none,75,14681377859504581539,44.0,44.0,"[""2026-04-27""]",evaluable
B000000178,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",1,observed,none,76,7129688859111123795,58.0,58.0,"[""2026-08-03""]",evaluable
B000000179,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",1,observed,none,77,3167288529988371391,46.0,46.0,"[""2026-05-11""]",evaluable
B000000180,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",1,observed,none,78,11986840920174164455,14.0,14.0,"[""2025-09-29""]",evaluable
B000000181,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",1,observed,none,79,10570910652516081792,57.0,57.0,"[""2026-07-27""]",evaluable
B000000182,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",1,observed,none,80,15189620803204922318,51.0,51.0,"[""2026-06-15""]",evaluable
B000000183,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",1,observed,none,81,144317213626589539,16.0,16.0,"[""2025-10-13""]",evaluable
B000000184,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",1,observed,none,82,10267470095216528683,54.0,54.0,"[""2026-07-06""]",evaluable
B000000185,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",1,observed,none,83,13491256994109079496,51.0,51.0,"[""2026-06-15""]",evaluable
B000000186,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",1,observed,none,84,18393086146672484995,38.0,38.0,"[""2026-03-16""]",evaluable
B000000187,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",1,observed,none,85,9688724258880003183,50.0,50.0,"[""2026-06-08""]",evaluable
B000000188,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",1,observed,none,86,16019396101422770068,21.0,21.0,"[""2025-11-17""]",evaluable
B000000189,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",1,observed,none,87,9948677918127215269,40.0,40.0,"[""2026-03-30""]",evaluable
B000000190,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",1,observed,none,88,12592946973189286629,50.0,50.0,"[""2026-06-08""]",evaluable
B000000191,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",1,observed,none,89,9768993599081500238,41.0,41.0,"[""2026-04-06""]",evaluable
B000000192,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",1,observed,none,90,16180887714783208452,13.0,13.0,"[""2025-09-22""]",evaluable
B000000193,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",1,observed,none,91,14066293623426157027,26.0,26.0,"[""2025-12-22""]",evaluable
B000000194,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",1,observed,none,92,242362557881453269,30.0,30.0,"[""2026-01-19""]",evaluable
B000000195,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",1,observed,none,93,12838095953642897940,27.0,27.0,"[""2025-12-29""]",evaluable
B000000196,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",1,observed,none,94,1567936721602577333,16.0,16.0,"[""2025-10-13""]",evaluable
B000000197,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",1,observed,none,95,3484341789139507221,26.0,26.0,"[""2025-12-22""]",evaluable
B000000198,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",1,observed,none,96,1596254655737195036,17.0,17.0,"[""2025-10-20""]",evaluable
B000000199,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",1,observed,none,97,16432111374801165575,36.0,36.0,"[""2026-03-02""]",evaluable
B000000200,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",1,observed,none,98,3633629350550400155,40.0,40.0,"[""2026-03-30""]",evaluable
B000000201,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",1,observed,none,99,8619647724893294622,49.0,49.0,"[""2026-06-01""]",evaluable
B000000202,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,0,8227835287950965050,25.0,25.0,"[""2025-12-15""]",evaluable
B000000203,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,1,3859818670967716028,31.0,31.0,"[""2026-01-26""]",evaluable
B000000204,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,2,9342696678401874218,57.0,57.0,"[""2026-07-27""]",evaluable
B000000205,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,3,17778029724850406624,31.0,31.0,"[""2026-01-26""]",evaluable
B000000206,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,4,3101339936310543107,56.0,56.0,"[""2026-07-20""]",evaluable
B000000207,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,5,11087556110795899470,57.0,57.0,"[""2026-07-27""]",evaluable
B000000208,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,6,14029078437177763028,17.0,17.0,"[""2025-10-20""]",evaluable
B000000209,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,7,4321206931742798721,34.0,34.0,"[""2026-02-16""]",evaluable
B000000210,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,8,5450067305306937982,25.0,25.0,"[""2025-12-15""]",evaluable
B000000211,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,9,11807173699467411835,14.0,14.0,"[""2025-09-29""]",evaluable
B000000212,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,10,8012175752278221932,43.0,43.0,"[""2026-04-20""]",evaluable
B000000213,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,11,11377966455262400387,22.0,22.0,"[""2025-11-24""]",evaluable
B000000214,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,12,9307720913779473176,41.0,41.0,"[""2026-04-06""]",evaluable
B000000215,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,13,15091700341163232820,35.0,35.0,"[""2026-02-23""]",evaluable
B000000216,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,14,11986903342023287621,52.0,52.0,"[""2026-06-22""]",evaluable
B000000217,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,15,4223829455257779186,35.0,35.0,"[""2026-02-23""]",evaluable
B000000218,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,16,4747089668370514183,46.0,46.0,"[""2026-05-11""]",evaluable
B000000219,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,17,582781779207282587,30.0,30.0,"[""2026-01-19""]",evaluable
B000000220,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,18,190419565644667482,45.0,45.0,"[""2026-05-04""]",evaluable
B000000221,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,19,9322855373453849159,42.0,42.0,"[""2026-04-13""]",evaluable
B000000222,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,20,14931337266918268613,58.0,58.0,"[""2026-08-03""]",evaluable
B000000223,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,21,17628061732677173897,48.0,48.0,"[""2026-05-25""]",evaluable
B000000224,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,22,17239038220909709288,39.0,39.0,"[""2026-03-23""]",evaluable
B000000225,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,23,12686468543213363565,42.0,42.0,"[""2026-04-13""]",evaluable
B000000226,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,24,5384042957384733371,18.0,18.0,"[""2025-10-27""]",evaluable
B000000227,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,25,17886565168894096277,56.0,56.0,"[""2026-07-20""]",evaluable
B000000228,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,26,7285536248017339237,40.0,40.0,"[""2026-03-30""]",evaluable
B000000229,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,27,13473705108634258525,34.0,34.0,"[""2026-02-16""]",evaluable
B000000230,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,28,17141722579037506415,26.0,26.0,"[""2025-12-22""]",evaluable
B000000231,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,29,8873444350491337611,14.0,14.0,"[""2025-09-29""]",evaluable
B000000232,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,30,6672129347878235267,16.0,16.0,"[""2025-10-13""]",evaluable
B000000233,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,31,8334339212217227299,56.0,56.0,"[""2026-07-20""]",evaluable
B000000234,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,32,3801604326010247273,54.0,54.0,"[""2026-07-06""]",evaluable
B000000235,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,33,7776953940649993769,16.0,16.0,"[""2025-10-13""]",evaluable
B000000236,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,34,4478623194185000964,47.0,47.0,"[""2026-05-18""]",evaluable
B000000237,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,35,13394486117901511752,43.0,43.0,"[""2026-04-20""]",evaluable
B000000238,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,36,10636592906802002689,30.0,30.0,"[""2026-01-19""]",evaluable
B000000239,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,37,15636488512303303084,31.0,31.0,"[""2026-01-26""]",evaluable
B000000240,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,38,2849947824433002537,22.0,22.0,"[""2025-11-24""]",evaluable
B000000241,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,39,4810715426086335365,30.0,30.0,"[""2026-01-19""]",evaluable
B000000242,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,40,4366455443855945117,50.0,50.0,"[""2026-06-08""]",evaluable
B000000243,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,41,4211874235631725504,37.0,37.0,"[""2026-03-09""]",evaluable
B000000244,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,42,9591584706454806490,41.0,41.0,"[""2026-04-06""]",evaluable
B000000245,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,43,9086557297137064917,48.0,48.0,"[""2026-05-25""]",evaluable
B000000246,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,44,1241927533814815715,46.0,46.0,"[""2026-05-11""]",evaluable
B000000247,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,45,4807703808771999038,25.0,25.0,"[""2025-12-15""]",evaluable
B000000248,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,46,6500579439386856924,43.0,43.0,"[""2026-04-20""]",evaluable
B000000249,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,47,5307538466822246644,15.0,15.0,"[""2025-10-06""]",evaluable
B000000250,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,48,13621544388512268750,43.0,43.0,"[""2026-04-20""]",evaluable
B000000251,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,49,2461963160985898503,30.0,30.0,"[""2026-01-19""]",evaluable
B000000252,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,50,11887051748098772722,49.0,49.0,"[""2026-06-01""]",evaluable
B000000253,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,51,6227643513777643544,15.0,15.0,"[""2025-10-06""]",evaluable
B000000254,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,52,17386429780570807984,53.0,53.0,"[""2026-06-29""]",evaluable
B000000255,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,53,11609269122640813997,58.0,58.0,"[""2026-08-03""]",evaluable
B000000256,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,54,7677029020819222513,32.0,32.0,"[""2026-02-02""]",evaluable
B000000257,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,55,17223829597048122069,52.0,52.0,"[""2026-06-22""]",evaluable
B000000258,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,56,3558248958848657003,42.0,42.0,"[""2026-04-13""]",evaluable
B000000259,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,57,12509667085880366640,29.0,29.0,"[""2026-01-12""]",evaluable
B000000260,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,58,8924777177519155129,18.0,18.0,"[""2025-10-27""]",evaluable
B000000261,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,59,4480006719512447850,55.0,55.0,"[""2026-07-13""]",evaluable
B000000262,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,60,10660030195073798095,30.0,30.0,"[""2026-01-19""]",evaluable
B000000263,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,61,13709913258998286432,25.0,25.0,"[""2025-12-15""]",evaluable
B000000264,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,62,13684101771761850878,25.0,25.0,"[""2025-12-15""]",evaluable
B000000265,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,63,10141922980333253847,26.0,26.0,"[""2025-12-22""]",evaluable
B000000266,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",1,observed,none,64,3967980722237213583,40.0,40.0,"[""2026-03-30""]",evaluable
