scenario_id,repo_full,scenario_type,affected_metrics,magnitude_level,magnitude,duration_weeks,volume_condition,missingness_condition,repetition,seed,start_index,end_index,injected_weeks,status,unsupported_reason
S000000209,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,8,12188587834260015464,30.0,30.0,"[""2026-01-19""]",evaluable,
S000000210,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,9,5228414493287233399,35.0,35.0,"[""2026-02-23""]",evaluable,
S000000211,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,10,7543200915606997558,34.0,34.0,"[""2026-02-16""]",evaluable,
S000000212,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,11,7265119675411525604,30.0,30.0,"[""2026-01-19""]",evaluable,
S000000213,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,12,8034503557166935577,33.0,33.0,"[""2026-02-09""]",evaluable,
S000000214,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,13,6525674729170605562,28.0,28.0,"[""2026-01-05""]",evaluable,
S000000215,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,14,16485623053585429932,28.0,28.0,"[""2026-01-05""]",evaluable,
S000000216,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,15,676619401414138196,32.0,32.0,"[""2026-02-02""]",evaluable,
S000000217,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,16,14424005632955139625,31.0,31.0,"[""2026-01-26""]",evaluable,
S000000218,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,17,7228479306203386649,35.0,35.0,"[""2026-02-23""]",evaluable,
S000000219,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,18,398582998523290390,26.0,26.0,"[""2025-12-22""]",evaluable,
S000000220,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,19,13157539919636504748,34.0,34.0,"[""2026-02-16""]",evaluable,
S000000221,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,20,10149258080857137976,32.0,32.0,"[""2026-02-02""]",evaluable,
S000000222,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,21,17303849543486671027,33.0,33.0,"[""2026-02-09""]",evaluable,
S000000223,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,22,8934790710167116506,32.0,32.0,"[""2026-02-02""]",evaluable,
S000000224,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,23,1324064128861945549,35.0,35.0,"[""2026-02-23""]",evaluable,
S000000225,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,24,11739833543541455193,29.0,29.0,"[""2026-01-12""]",evaluable,
S000000226,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,25,4794694407249124502,28.0,28.0,"[""2026-01-05""]",evaluable,
S000000227,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,26,6991914554694923304,30.0,30.0,"[""2026-01-19""]",evaluable,
S000000228,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,27,1203798914808995694,30.0,30.0,"[""2026-01-19""]",evaluable,
S000000229,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,28,12514461894276172854,30.0,30.0,"[""2026-01-19""]",evaluable,
S000000230,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,29,968047864630251951,27.0,27.0,"[""2025-12-29""]",evaluable,
S000000231,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,30,1845328672197270823,29.0,29.0,"[""2026-01-12""]",evaluable,
S000000232,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,31,15475682476042359154,30.0,30.0,"[""2026-01-19""]",evaluable,
S000000233,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,32,7645337083112054635,31.0,31.0,"[""2026-01-26""]",evaluable,
S000000234,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,33,14911524924159708231,27.0,27.0,"[""2025-12-29""]",evaluable,
S000000235,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,34,6611979820135313005,31.0,31.0,"[""2026-01-26""]",evaluable,
S000000236,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,35,12847225521332799682,28.0,28.0,"[""2026-01-05""]",evaluable,
S000000237,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,36,8738263224404372708,34.0,34.0,"[""2026-02-16""]",evaluable,
S000000238,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,37,17935568906938893274,30.0,30.0,"[""2026-01-19""]",evaluable,
S000000239,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,38,3249633873784401123,29.0,29.0,"[""2026-01-12""]",evaluable,
S000000240,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,39,10061062092006231714,30.0,30.0,"[""2026-01-19""]",evaluable,
S000000241,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,40,14789461087374358240,26.0,26.0,"[""2025-12-22""]",evaluable,
S000000242,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,41,18060117890841974094,30.0,30.0,"[""2026-01-19""]",evaluable,
S000000243,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,42,6128694911921055458,34.0,34.0,"[""2026-02-16""]",evaluable,
S000000244,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,43,2242321283672059957,33.0,33.0,"[""2026-02-09""]",evaluable,
S000000245,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,44,12706100635492117976,32.0,32.0,"[""2026-02-02""]",evaluable,
S000000246,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,45,9306270690548973284,30.0,30.0,"[""2026-01-19""]",evaluable,
S000000247,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,46,9982566502912359668,34.0,34.0,"[""2026-02-16""]",evaluable,
S000000248,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,47,15680475352984200339,35.0,35.0,"[""2026-02-23""]",evaluable,
S000000249,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,48,17667191883117384713,29.0,29.0,"[""2026-01-12""]",evaluable,
S000000250,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,49,16629964675897640090,26.0,26.0,"[""2025-12-22""]",evaluable,
S000000251,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,50,16278029895198993741,27.0,27.0,"[""2025-12-29""]",evaluable,
S000000252,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,51,3073684997045937257,33.0,33.0,"[""2026-02-09""]",evaluable,
S000000253,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,52,1111830565628445724,30.0,30.0,"[""2026-01-19""]",evaluable,
S000000254,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,53,8237869875890106490,26.0,26.0,"[""2025-12-22""]",evaluable,
S000000255,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,54,15685176499602310250,26.0,26.0,"[""2025-12-22""]",evaluable,
S000000256,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,55,14023390039260896072,28.0,28.0,"[""2026-01-05""]",evaluable,
S000000257,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,56,2718177144842100550,26.0,26.0,"[""2025-12-22""]",evaluable,
S000000258,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,57,10251616555423098504,30.0,30.0,"[""2026-01-19""]",evaluable,
S000000259,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,58,7708058378985806984,30.0,30.0,"[""2026-01-19""]",evaluable,
S000000260,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,59,5506780364615688474,30.0,30.0,"[""2026-01-19""]",evaluable,
S000000261,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,60,15339293923413531706,32.0,32.0,"[""2026-02-02""]",evaluable,
S000000262,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,61,5233767942987910884,30.0,30.0,"[""2026-01-19""]",evaluable,
S000000263,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,62,11012106315099815568,34.0,34.0,"[""2026-02-16""]",evaluable,
S000000264,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,63,17729133394927938320,26.0,26.0,"[""2025-12-22""]",evaluable,
S000000265,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,64,3171804991828579916,32.0,32.0,"[""2026-02-02""]",evaluable,
S000000266,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,65,11762294274385445098,34.0,34.0,"[""2026-02-16""]",evaluable,
S000000267,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,66,3240391562978618354,30.0,30.0,"[""2026-01-19""]",evaluable,
S000000268,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,67,18111921378993162359,35.0,35.0,"[""2026-02-23""]",evaluable,
S000000269,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,68,15968652079012249984,30.0,30.0,"[""2026-01-19""]",evaluable,
S000000270,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,69,8868271671035823986,32.0,32.0,"[""2026-02-02""]",evaluable,
S000000271,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,70,16016053478217633867,33.0,33.0,"[""2026-02-09""]",evaluable,
S000000272,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,71,10269695846027735187,33.0,33.0,"[""2026-02-09""]",evaluable,
S000000273,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,72,12094504862315399037,33.0,33.0,"[""2026-02-09""]",evaluable,
S000000274,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,73,2587488866831036580,26.0,26.0,"[""2025-12-22""]",evaluable,
S000000275,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,74,18357159002270059411,27.0,27.0,"[""2025-12-29""]",evaluable,
S000000276,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,75,979341515262235456,32.0,32.0,"[""2026-02-02""]",evaluable,
S000000277,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,76,14650645557450090136,32.0,32.0,"[""2026-02-02""]",evaluable,
S000000278,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,77,14688845362039187318,34.0,34.0,"[""2026-02-16""]",evaluable,
S000000279,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,78,1766987401338247160,26.0,26.0,"[""2025-12-22""]",evaluable,
S000000280,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,79,15231807462013956933,29.0,29.0,"[""2026-01-12""]",evaluable,
S000000281,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,80,12767990756086488144,30.0,30.0,"[""2026-01-19""]",evaluable,
S000000282,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,81,11593659596099758770,26.0,26.0,"[""2025-12-22""]",evaluable,
S000000283,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,82,12558706879815864222,28.0,28.0,"[""2026-01-05""]",evaluable,
S000000284,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,83,78849925790346084,30.0,30.0,"[""2026-01-19""]",evaluable,
S000000285,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,84,10263858898355424453,29.0,29.0,"[""2026-01-12""]",evaluable,
S000000286,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,85,17386705979753978063,29.0,29.0,"[""2026-01-12""]",evaluable,
S000000287,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,86,3637833878459489391,27.0,27.0,"[""2025-12-29""]",evaluable,
S000000288,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,87,2989349178786496243,29.0,29.0,"[""2026-01-12""]",evaluable,
S000000289,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,88,6550074915707563582,28.0,28.0,"[""2026-01-05""]",evaluable,
S000000290,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,89,12000146861548985877,33.0,33.0,"[""2026-02-09""]",evaluable,
S000000291,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,90,6302652071178603359,35.0,35.0,"[""2026-02-23""]",evaluable,
S000000292,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,91,8774366621419803677,33.0,33.0,"[""2026-02-09""]",evaluable,
S000000293,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,92,7070133290869286844,30.0,30.0,"[""2026-01-19""]",evaluable,
S000000294,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,93,3515398062974050867,33.0,33.0,"[""2026-02-09""]",evaluable,
S000000295,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,94,3803588783714481876,32.0,32.0,"[""2026-02-02""]",evaluable,
S000000296,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,95,8128484442526496699,35.0,35.0,"[""2026-02-23""]",evaluable,
S000000297,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,96,9856718427724652421,27.0,27.0,"[""2025-12-29""]",evaluable,
S000000298,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,97,3479407941827640017,33.0,33.0,"[""2026-02-09""]",evaluable,
S000000299,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,98,577864802335932848,34.0,34.0,"[""2026-02-16""]",evaluable,
S000000300,docker/cli,metric_shift,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,99,12970245122247566518,34.0,34.0,"[""2026-02-16""]",evaluable,
S000000301,docker/cli,metric_shift,latency_log,high,"{""latency_log"": 0.5}",1,observed,none,0,12708137519899587788,34.0,34.0,"[""2026-02-16""]",evaluable,
S000000302,docker/cli,metric_shift,latency_log,high,"{""latency_log"": 0.5}",1,observed,none,1,10505659948149301065,31.0,31.0,"[""2026-01-26""]",evaluable,
S000000303,docker/cli,metric_shift,latency_log,high,"{""latency_log"": 0.5}",1,observed,none,2,18026680692567543762,28.0,28.0,"[""2026-01-05""]",evaluable,
S000000304,docker/cli,metric_shift,latency_log,high,"{""latency_log"": 0.5}",1,observed,none,3,7358667380335123579,35.0,35.0,"[""2026-02-23""]",evaluable,
S000000305,docker/cli,metric_shift,latency_log,high,"{""latency_log"": 0.5}",1,observed,none,4,5329284837768899579,35.0,35.0,"[""2026-02-23""]",evaluable,
S000000306,docker/cli,metric_shift,latency_log,high,"{""latency_log"": 0.5}",1,observed,none,5,5584632865479902144,30.0,30.0,"[""2026-01-19""]",evaluable,
S000000307,docker/cli,metric_shift,latency_log,high,"{""latency_log"": 0.5}",1,observed,none,6,9591856361552180713,29.0,29.0,"[""2026-01-12""]",evaluable,
S000000308,docker/cli,metric_shift,latency_log,high,"{""latency_log"": 0.5}",1,observed,none,7,2158845735812013732,28.0,28.0,"[""2026-01-05""]",evaluable,
S000000309,docker/cli,metric_shift,latency_log,high,"{""latency_log"": 0.5}",1,observed,none,8,9988095859286632522,28.0,28.0,"[""2026-01-05""]",evaluable,
S000000310,docker/cli,metric_shift,latency_log,high,"{""latency_log"": 0.5}",1,observed,none,9,11530733915625902547,33.0,33.0,"[""2026-02-09""]",evaluable,
S000000311,docker/cli,metric_shift,latency_log,high,"{""latency_log"": 0.5}",1,observed,none,10,13351556675032857100,26.0,26.0,"[""2025-12-22""]",evaluable,
S000000312,docker/cli,metric_shift,latency_log,high,"{""latency_log"": 0.5}",1,observed,none,11,1567509042707086560,26.0,26.0,"[""2025-12-22""]",evaluable,
S000000313,docker/cli,metric_shift,latency_log,high,"{""latency_log"": 0.5}",1,observed,none,12,2569075884307507571,27.0,27.0,"[""2025-12-29""]",evaluable,
S000000314,docker/cli,metric_shift,latency_log,high,"{""latency_log"": 0.5}",1,observed,none,13,15371585174221822394,30.0,30.0,"[""2026-01-19""]",evaluable,
S000000315,docker/cli,metric_shift,latency_log,high,"{""latency_log"": 0.5}",1,observed,none,14,15294402514355446592,28.0,28.0,"[""2026-01-05""]",evaluable,
S000000316,docker/cli,metric_shift,latency_log,high,"{""latency_log"": 0.5}",1,observed,none,15,16145226188700323959,35.0,35.0,"[""2026-02-23""]",evaluable,
S000000317,docker/cli,metric_shift,latency_log,high,"{""latency_log"": 0.5}",1,observed,none,16,12929644959161321864,30.0,30.0,"[""2026-01-19""]",evaluable,
S000000318,docker/cli,metric_shift,latency_log,high,"{""latency_log"": 0.5}",1,observed,none,17,10758497072168545810,26.0,26.0,"[""2025-12-22""]",evaluable,
S000000319,docker/cli,metric_shift,latency_log,high,"{""latency_log"": 0.5}",1,observed,none,18,17104838878057061082,28.0,28.0,"[""2026-01-05""]",evaluable,
S000000320,docker/cli,metric_shift,latency_log,high,"{""latency_log"": 0.5}",1,observed,none,19,15195910763066025861,27.0,27.0,"[""2025-12-29""]",evaluable,
