repo_full,split,detector_family,detector_variant,metric,window_weeks,window_role,threshold,threshold_role,persistence_weeks,persistence_role,total_weeks,evaluable_weeks,excluded_weeks,alarm_weeks,alarm_prevalence,episode_count,total_episode_weeks,median_episode_duration_weeks,maximum_episode_duration_weeks,median_alarm_magnitude,maximum_alarm_magnitude,external_scoring_eligible,interpretation
pytest-dev/pytest,external_evaluation,causal_rolling_mad,latency_log,latency_log,26,sensitivity,3.0,primary,3,sensitivity,46,31,15,1,0.03225806451612903,1,1,1.0,1.0,4.308491311138758,4.308491311138758,True,"detector signal, not ground truth"
tektoncd/pipeline,holdout,causal_rolling_mad,latency_log,latency_log,26,sensitivity,3.0,primary,3,sensitivity,19,19,0,3,0.15789473684210525,1,3,3.0,3.0,12.50370654162418,13.749723717344278,False,"detector signal, not ground truth"
tektoncd/pipeline,purge,causal_rolling_mad,latency_log,latency_log,26,sensitivity,3.0,primary,3,sensitivity,4,4,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
tektoncd/pipeline,train,causal_rolling_mad,latency_log,latency_log,26,sensitivity,3.0,primary,3,sensitivity,36,8,28,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
containerd/containerd,external_evaluation,causal_rolling_mad,latency_log,latency_log,26,sensitivity,3.0,primary,4,sensitivity,46,30,16,0,0.0,0,0,,,,,True,"detector signal, not ground truth"
docker/cli,holdout,causal_rolling_mad,latency_log,latency_log,26,sensitivity,3.0,primary,4,sensitivity,19,19,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
docker/cli,purge,causal_rolling_mad,latency_log,latency_log,26,sensitivity,3.0,primary,4,sensitivity,4,4,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
docker/cli,train,causal_rolling_mad,latency_log,latency_log,26,sensitivity,3.0,primary,4,sensitivity,36,7,29,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
helm/helm,external_evaluation,causal_rolling_mad,latency_log,latency_log,26,sensitivity,3.0,primary,4,sensitivity,46,30,16,0,0.0,0,0,,,,,True,"detector signal, not ground truth"
prometheus/prometheus,holdout,causal_rolling_mad,latency_log,latency_log,26,sensitivity,3.0,primary,4,sensitivity,19,19,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
prometheus/prometheus,purge,causal_rolling_mad,latency_log,latency_log,26,sensitivity,3.0,primary,4,sensitivity,4,4,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
prometheus/prometheus,train,causal_rolling_mad,latency_log,latency_log,26,sensitivity,3.0,primary,4,sensitivity,36,7,29,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
pytest-dev/pytest,external_evaluation,causal_rolling_mad,latency_log,latency_log,26,sensitivity,3.0,primary,4,sensitivity,46,30,16,0,0.0,0,0,,,,,True,"detector signal, not ground truth"
