repo_full,pr_number,node_id,state,draft,created_at,updated_at,closed_at,merged_at,author_login,author_type,author_association,additions,deletions,changed_files,commits_count,comments_count,review_comments_count,head_sha,head_ref,head_repo_full,base_sha,base_ref,merge_commit_sha,created_at_ts,closed_at_ts,merged_at_ts,event_type,resolution_at,observation_end_at,first_qualified_review_at,received_qualified_review,author_login_key,author_prior_pr_count,author_prior_resolved_count,author_prior_merged_count,author_prior_merge_rate,author_newcomer,repo_open_prs_at_creation,repo_pr_arrivals_28d,repo_merges_28d,ci_context_week,prior_week_ci_attempts_total,prior_week_ci_outcome_n,prior_week_ci_failure_count,prior_week_ci_failure_rate,prior_week_ci_latency_n,prior_week_ci_feedback_latency_median_min,prior_week_ci_feedback_latency_p90_min,prior_week_ci_queue_latency_median_min,prior_week_ci_execution_span_median_min,prior_week_ci_logical_run_n,prior_week_ci_rerun_count,prior_week_ci_rerun_rate,prior_week_ci_additional_attempt_count,prior_week_ci_failed_then_passed_count,prior_week_ci_failed_then_passed_rate_among_reruns,prior_week_ci_merged_pr_count,prior_week_ci_pr_cycle_hours_median,prior_week_ci_qualified_review_latency_hours_median,prior_week_ci_reviewed_pr_n,prior_week_ci_churn_median,prior_week_ci_changed_files_median,prior_week_ci_commits_median,prior_week_ci_created_pr_count,prior_week_ci_workflow_count,prior_week_ci_workflow_concentration_hhi,prior_week_ci_release_count,prior_week_ci_split,prior_week_ci_external_calibration,prior_week_ci_external_evaluation_eligible,prior_week_ci_workflow_adjusted_latency_log,prior_week_ci_latency_log_raw,prior_week_ci_latency_log,prior_week_ci_context_available,time_to_first_review_hours,time_to_resolution_hours,resolution_observed
containerd/containerd,11966,PR_kwDOAr9FWM6ZxSwA,closed,0,2025-06-10T01:41:07Z,2025-08-20T03:38:38Z,2025-08-20T03:38:38Z,2025-08-20T03:38:38Z,zouyee,User,CONTRIBUTOR,3,3,1,1,2,3,04ce9f884d7d63e842154a4a47ef09a2b1e0d916,master,zouyee/containerd,3d6b2fa5b97e85ca9b3b62b4c5420ae8c9d85d79,main,,2025-06-10 01:41:07+00:00,2025-08-20 03:38:38+00:00,2025-08-20 03:38:38+00:00,merged,2025-08-20 03:38:38+00:00,2025-08-20 03:38:38+00:00,2025-06-10 19:21:18+00:00,1,zouyee,0,0,0,,1,12,30,16,2025-06-02 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17.669722222222223,1705.9586111111112,1
containerd/containerd,11967,PR_kwDOAr9FWM6Zx2B3,closed,0,2025-06-10T03:56:48Z,2025-10-21T07:59:26Z,2025-10-21T07:59:26Z,,ningmingxiao,User,CONTRIBUTOR,27,8,5,1,4,18,434358526a34824c6c6f0debcdd3704b6cb10cfb,fix_ci2,ningmingxiao/containerd,a7e49900aa74c23f294fe050f88f2bbfcdaadd2a,main,,2025-06-10 03:56:48+00:00,2025-10-21 07:59:26+00:00,,closed_unmerged,2025-10-21 07:59:26+00:00,2025-10-21 07:59:26+00:00,2025-07-20 20:30:38+00:00,1,ningmingxiao,3,3,0,0.0,0,13,31,16,2025-06-02 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,976.5638888888889,3196.043888888889,1
containerd/containerd,11968,PR_kwDOAr9FWM6Z3F06,closed,0,2025-06-10T13:21:51Z,2025-06-10T16:54:51Z,2025-06-10T14:21:25Z,2025-06-10T14:21:25Z,austinvazquez,User,MEMBER,10,10,9,1,0,0,2ce169aae05d76f820ad977e8ea195938ced98a1,cherry-pick-go-06052025-updates-to-2.1,austinvazquez/containerd,8bb5e71bf1c5451432ed4a93ef9652178c44774e,release/2.1,,2025-06-10 13:21:51+00:00,2025-06-10 14:21:25+00:00,2025-06-10 14:21:25+00:00,merged,2025-06-10 14:21:25+00:00,2025-06-10 14:21:25+00:00,2025-06-10 13:24:12+00:00,1,austinvazquez,1,1,1,1.0,0,13,32,17,2025-06-02 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.03916666666666667,0.9927777777777778,1
containerd/containerd,11969,PR_kwDOAr9FWM6Z3StA,closed,0,2025-06-10T13:39:17Z,2025-06-27T18:45:55Z,2025-06-27T18:45:55Z,2025-06-27T18:45:55Z,austinvazquez,User,MEMBER,10,10,9,2,2,0,54f923a301e0b17712d0580eff032c43cf9edc98,cherry-pick-go-06052025-to-2.0,austinvazquez/containerd,2474313b519bb08e766c24a2e63ab3fa1460b764,release/2.0,,2025-06-10 13:39:17+00:00,2025-06-27 18:45:55+00:00,2025-06-27 18:45:55+00:00,merged,2025-06-27 18:45:55+00:00,2025-06-27 18:45:55+00:00,2025-06-10 13:48:13+00:00,1,austinvazquez,2,1,1,1.0,0,14,33,17,2025-06-02 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.14888888888888888,413.11055555555555,1
containerd/containerd,11970,PR_kwDOAr9FWM6Z3Xpn,closed,0,2025-06-10T13:44:59Z,2025-06-23T23:16:38Z,2025-06-23T23:04:02Z,2025-06-23T23:04:02Z,austinvazquez,User,MEMBER,49,31,9,1,4,1,9724cd5eaccf15cfa292273dd2eaf2970433400b,cherry-pick-windows-runner-updates-to-2.0,austinvazquez/containerd,49c7cc833b34bc580b2b26962e235268a81cac48,release/2.0,,2025-06-10 13:44:59+00:00,2025-06-23 23:04:02+00:00,2025-06-23 23:04:02+00:00,merged,2025-06-23 23:04:02+00:00,2025-06-23 23:04:02+00:00,2025-06-10 17:12:43+00:00,1,austinvazquez,3,1,1,1.0,0,15,34,17,2025-06-02 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.462222222222222,321.3175,1
containerd/containerd,11971,PR_kwDOAr9FWM6Z6RQZ,closed,0,2025-06-10T18:28:15Z,2025-06-10T22:05:58Z,2025-06-10T20:34:55Z,2025-06-10T20:34:55Z,k8s-infra-cherrypick-robot,User,NONE,220,26,4,1,2,0,cff1feb28c79f1f8f792f6284335f08f065bae1f,cherry-pick-11916-to-release/2.1,k8s-infra-cherrypick-robot/containerd,a86074cc599230a6ba572f3d97f1a94c51b0b5df,release/2.1,,2025-06-10 18:28:15+00:00,2025-06-10 20:34:55+00:00,2025-06-10 20:34:55+00:00,merged,2025-06-10 20:34:55+00:00,2025-06-10 20:34:55+00:00,2025-06-10 18:32:27+00:00,1,k8s-infra-cherrypick-robot,6,6,6,1.0,0,15,35,18,2025-06-02 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.07,2.111111111111111,1
containerd/containerd,11972,PR_kwDOAr9FWM6Z7sE3,closed,0,2025-06-10T21:51:40Z,2025-07-17T15:44:05Z,2025-07-15T09:21:09Z,2025-07-15T09:21:09Z,austinvazquez,User,MEMBER,137,40,17,5,6,0,a35978f5af147f279280b34082c3781904bfd4cd,cherry-pick-golang-06052025-updates-to-1.7,austinvazquez/containerd,aca9d7631d155fe56468f73b4e8084a71ebfeaba,release/1.7,,2025-06-10 21:51:40+00:00,2025-07-15 09:21:09+00:00,2025-07-15 09:21:09+00:00,merged,2025-07-15 09:21:09+00:00,2025-07-15 09:21:09+00:00,2025-06-21 23:46:43+00:00,1,austinvazquez,4,2,2,1.0,0,15,36,19,2025-06-02 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,265.9175,827.4913888888889,1
containerd/containerd,11973,PR_kwDOAr9FWM6Z8hfM,closed,0,2025-06-11T00:58:20Z,2025-07-29T22:58:25Z,2025-06-11T19:00:20Z,2025-06-11T19:00:20Z,fuweid,User,MEMBER,492,175,10,6,0,0,7fc3151fca7e0f7548aa7cf2aa76010e8f70b6a8,fix-nongroupable-shim-issue,fuweid/containerd,49c7cc833b34bc580b2b26962e235268a81cac48,release/2.0,,2025-06-11 00:58:20+00:00,2025-06-11 19:00:20+00:00,2025-06-11 19:00:20+00:00,merged,2025-06-11 19:00:20+00:00,2025-06-11 19:00:20+00:00,2025-06-11 14:56:59+00:00,1,fuweid,0,0,0,,1,16,37,19,2025-06-02 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13.9775,18.033333333333335,1
containerd/containerd,11974,PR_kwDOAr9FWM6aAAtz,open,0,2025-06-11T09:53:50Z,2026-08-03T00:30:40Z,,,thaJeztah,User,MEMBER,146,1,2,2,1,2,80120a8257eaedd2aa5558a056f2d98fc7b6cc94,oci_additionalgids,thaJeztah/containerd,d46562dbc976cb38244859c2d65dac39060fd0b8,main,,2025-06-11 09:53:50+00:00,,,censored,,2026-08-08 00:00:00+00:00,,0,thajeztah,6,5,5,1.0,0,17,38,19,2025-06-02 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,10142.102777777778,0
containerd/containerd,11975,PR_kwDOAr9FWM6aBhtw,closed,0,2025-06-11T12:29:31Z,2026-03-29T00:22:55Z,2026-03-29T00:22:55Z,,klihub,User,MEMBER,6,0,1,1,15,2,57d919bce91a43721e9c107bc06bde18717acf60,fixes/main/check-and-reject-disabled-cdi-injection,klihub/containerd,e4d3af01d4e6e4a65859d57cdc9956551f0149a0,main,,2025-06-11 12:29:31+00:00,2026-03-29 00:22:55+00:00,,closed_unmerged,2026-03-29 00:22:55+00:00,2026-03-29 00:22:55+00:00,2025-06-11 18:16:56+00:00,1,klihub,0,0,0,,1,18,39,19,2025-06-02 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.790277777777778,6971.89,1
containerd/containerd,11976,PR_kwDOAr9FWM6aHwtQ,closed,0,2025-06-12T01:03:40Z,2025-06-19T05:56:14Z,2025-06-12T04:56:20Z,2025-06-12T04:56:20Z,dmcgowan,User,MEMBER,18,9,2,2,2,0,6e1f0203ee91a2828c205dfe4ec938fd0f983f31,fix-transfer-errors,dmcgowan/containerd,ed94994d90bb1d80140779819db0cb159066a34c,main,,2025-06-12 01:03:40+00:00,2025-06-12 04:56:20+00:00,2025-06-12 04:56:20+00:00,merged,2025-06-12 04:56:20+00:00,2025-06-12 04:56:20+00:00,2025-06-12 01:48:24+00:00,1,dmcgowan,3,1,1,1.0,0,17,40,21,2025-06-02 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7455555555555555,3.8777777777777778,1
containerd/containerd,11977,PR_kwDOAr9FWM6aKy-t,open,0,2025-06-12T08:34:05Z,2026-08-02T00:32:31Z,,,yylt,User,CONTRIBUTOR,18,3,1,1,2,2,cf23104c5935c9aa8ace432ba56c32176734881a,fp,yylt/containerd,3d6b2fa5b97e85ca9b3b62b4c5420ae8c9d85d79,main,,2025-06-12 08:34:05+00:00,,,censored,,2026-08-08 00:00:00+00:00,2025-06-13 21:59:53+00:00,1,yylt,0,0,0,,1,17,41,22,2025-06-02 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37.43,10119.431944444445,0
containerd/containerd,11979,PR_kwDOAr9FWM6aO_k_,closed,0,2025-06-12T14:42:08Z,2025-06-19T15:02:52Z,2025-06-19T15:02:52Z,2025-06-19T15:02:52Z,k8s-infra-cherrypick-robot,User,NONE,18,9,2,2,2,0,f6d92631401562eba488a986a22002025d2860c9,cherry-pick-11976-to-release/2.1,k8s-infra-cherrypick-robot/containerd,64ed272067a24c2d917064eea25a78e1479d632f,release/2.1,,2025-06-12 14:42:08+00:00,2025-06-19 15:02:52+00:00,2025-06-19 15:02:52+00:00,merged,2025-06-19 15:02:52+00:00,2025-06-19 15:02:52+00:00,2025-06-12 14:43:48+00:00,1,k8s-infra-cherrypick-robot,7,7,7,1.0,0,18,42,22,2025-06-02 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.027777777777777776,168.34555555555556,1
containerd/containerd,11980,PR_kwDOAr9FWM6aSGP8,open,0,2025-06-12T20:34:21Z,2026-08-02T00:32:32Z,,,ctalledo,User,CONTRIBUTOR,31,10,1,1,5,0,c680e282c2e55c317060dbb8db3b584ab98cb0d4,fix-for-moby-50173,ctalledo/containerd,da60207dc4b13b91bcee8a7ded48fc6dd022a96c,main,,2025-06-12 20:34:21+00:00,,,censored,,2026-08-08 00:00:00+00:00,,0,ctalledo,0,0,0,,1,19,43,22,2025-06-02 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,10107.4275,0
containerd/containerd,11981,PR_kwDOAr9FWM6adfmK,closed,0,2025-06-13T21:41:14Z,2026-05-07T19:09:04Z,2025-06-23T23:19:38Z,2025-06-23T23:19:38Z,cpuguy83,User,MEMBER,30,0,1,1,0,0,4bf1705a880261a4cebd0766824a5a4548b4a947,remote_readerat,cpuguy83/containerd,2af24b5629859019a7201c59dda611d25d608e65,main,,2025-06-13 21:41:14+00:00,2025-06-23 23:19:38+00:00,2025-06-23 23:19:38+00:00,merged,2025-06-23 23:19:38+00:00,2025-06-23 23:19:38+00:00,2025-06-15 16:20:01+00:00,1,cpuguy83,0,0,0,,1,20,44,22,2025-06-02 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,42.646388888888886,241.64,1
containerd/containerd,11983,PR_kwDOAr9FWM6ap9kJ,open,0,2025-06-16T07:14:54Z,2026-08-02T00:32:34Z,,,wtootw,User,NONE,6,1,1,1,2,0,9acbdde9eae029b0672368c8e95455eae2e15b33,updateresource,wtootw/containerd,2af24b5629859019a7201c59dda611d25d608e65,main,,2025-06-16 07:14:54+00:00,,,censored,,2026-08-08 00:00:00+00:00,,0,wtootw,0,0,0,,1,21,45,22,2025-06-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,10024.751666666667,0
containerd/containerd,11985,PR_kwDOAr9FWM6az0qk,closed,0,2025-06-17T01:19:41Z,2025-06-19T02:48:25Z,2025-06-19T02:48:18Z,2025-06-19T02:48:18Z,dependabot[bot],Bot,CONTRIBUTOR,125,120,34,1,1,0,b7bda5d6e51a23cfc468c4e8cb3beb14a7d37301,dependabot/go_modules/go.etcd.io/bbolt-1.4.1,containerd/containerd,2af24b5629859019a7201c59dda611d25d608e65,main,,2025-06-17 01:19:41+00:00,2025-06-19 02:48:18+00:00,2025-06-19 02:48:18+00:00,merged,2025-06-19 02:48:18+00:00,2025-06-19 02:48:18+00:00,2025-06-18 21:34:06+00:00,1,dependabot[bot],4,1,1,1.0,0,22,46,22,2025-06-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,44.24027777777778,49.47694444444444,1
containerd/containerd,11986,PR_kwDOAr9FWM6az1rE,closed,0,2025-06-17T01:23:40Z,2025-06-20T04:15:41Z,2025-06-20T04:15:34Z,2025-06-20T04:15:34Z,dependabot[bot],Bot,CONTRIBUTOR,3,3,2,1,1,0,9b7f24610b27b3c28ef103be429b022d899b6ca0,dependabot/github_actions/github/codeql-action-3.29.0,containerd/containerd,2af24b5629859019a7201c59dda611d25d608e65,main,,2025-06-17 01:23:40+00:00,2025-06-20 04:15:34+00:00,2025-06-20 04:15:34+00:00,merged,2025-06-20 04:15:34+00:00,2025-06-20 04:15:34+00:00,2025-06-19 09:27:50+00:00,1,dependabot[bot],5,1,1,1.0,0,23,47,22,2025-06-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,56.06944444444444,74.865,1
containerd/containerd,11987,PR_kwDOAr9FWM6az1sL,closed,0,2025-06-17T01:23:44Z,2025-06-20T18:59:22Z,2025-06-20T18:59:15Z,2025-06-20T18:59:15Z,dependabot[bot],Bot,CONTRIBUTOR,2,2,2,1,1,0,0779c0a6def9332a3950666b9cbd349633a87cf7,dependabot/github_actions/softprops/action-gh-release-2.3.2,containerd/containerd,2af24b5629859019a7201c59dda611d25d608e65,main,,2025-06-17 01:23:44+00:00,2025-06-20 18:59:15+00:00,2025-06-20 18:59:15+00:00,merged,2025-06-20 18:59:15+00:00,2025-06-20 18:59:15+00:00,2025-06-19 16:26:13+00:00,1,dependabot[bot],6,1,1,1.0,0,24,48,22,2025-06-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,63.04138888888889,89.59194444444445,1
containerd/containerd,11988,PR_kwDOAr9FWM6az1tX,closed,0,2025-06-17T01:23:48Z,2025-06-18T22:28:18Z,2025-06-18T22:28:11Z,2025-06-18T22:28:11Z,dependabot[bot],Bot,CONTRIBUTOR,1,1,1,1,1,0,1f288492cbf4e6db2f5738531195d4ad8a5b829e,dependabot/github_actions/actions/attest-build-provenance-2.4.0,containerd/containerd,2af24b5629859019a7201c59dda611d25d608e65,main,,2025-06-17 01:23:48+00:00,2025-06-18 22:28:11+00:00,2025-06-18 22:28:11+00:00,merged,2025-06-18 22:28:11+00:00,2025-06-18 22:28:11+00:00,2025-06-18 13:20:49+00:00,1,dependabot[bot],7,2,1,0.5,0,24,49,22,2025-06-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35.95027777777778,45.073055555555555,1
containerd/containerd,11989,PR_kwDOAr9FWM6az4TF,closed,0,2025-06-17T01:33:12Z,2025-06-20T18:59:22Z,2025-06-20T18:59:15Z,2025-06-20T18:59:15Z,dependabot[bot],Bot,CONTRIBUTOR,127,31,7,1,2,0,4593023f1639f9cf0110b379befdca65bf0cfb20,dependabot/go_modules/github.com/grpc-ecosystem/go-grpc-middleware/providers/prometheus-1.1.0,containerd/containerd,2af24b5629859019a7201c59dda611d25d608e65,main,,2025-06-17 01:33:12+00:00,2025-06-20 18:59:15+00:00,2025-06-20 18:59:15+00:00,merged,2025-06-20 18:59:15+00:00,2025-06-20 18:59:15+00:00,2025-06-20 15:25:14+00:00,1,dependabot[bot],8,2,1,0.5,0,25,50,22,2025-06-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,85.86722222222222,89.43416666666667,1
containerd/containerd,11990,PR_kwDOAr9FWM6az4gl,closed,0,2025-06-17T01:33:57Z,2025-06-20T18:59:22Z,2025-06-20T18:59:15Z,2025-06-20T18:59:15Z,dependabot[bot],Bot,CONTRIBUTOR,27,18,5,1,3,0,aea4e685e6a7ae77e18a652be2ea2c7f985bf71a,dependabot/go_modules/github.com/urfave/cli/v2-2.27.7,containerd/containerd,6c110c1f4c0c92c2428f0f286068b7aa5a2dfc00,main,,2025-06-17 01:33:57+00:00,2025-06-20 18:59:15+00:00,2025-06-20 18:59:15+00:00,merged,2025-06-20 18:59:15+00:00,2025-06-20 18:59:15+00:00,2025-06-19 16:59:02+00:00,1,dependabot[bot],9,2,1,0.5,0,26,51,22,2025-06-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,63.418055555555554,89.42166666666667,1
containerd/containerd,11991,PR_kwDOAr9FWM6az5no,closed,0,2025-06-17T01:37:44Z,2025-06-18T22:28:19Z,2025-06-18T22:28:11Z,2025-06-18T22:28:11Z,dependabot[bot],Bot,CONTRIBUTOR,1,1,1,1,1,0,0df6d1e6bfdc1d336d60e106a89c255416e41e49,dependabot/github_actions/docker/setup-buildx-action-3.11.0,containerd/containerd,2af24b5629859019a7201c59dda611d25d608e65,main,,2025-06-17 01:37:44+00:00,2025-06-18 22:28:11+00:00,2025-06-18 22:28:11+00:00,merged,2025-06-18 22:28:11+00:00,2025-06-18 22:28:11+00:00,2025-06-18 13:20:23+00:00,1,dependabot[bot],10,2,1,0.5,0,27,52,22,2025-06-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35.71083333333333,44.840833333333336,1
containerd/containerd,11992,PR_kwDOAr9FWM6a3aE_,closed,0,2025-06-17T09:41:04Z,2025-07-21T23:15:41Z,2025-06-19T21:08:18Z,2025-06-19T21:08:18Z,azr,User,CONTRIBUTOR,16,3,3,1,4,2,cb53f381e4d9500fbdc52df18cfbcb02acf456b3,fix-multipart-fetch-missing-content-len,azr/containerd,7d394c9e2cec0ef272beec36410f8d0d65f0b6ec,main,,2025-06-17 09:41:04+00:00,2025-06-19 21:08:18+00:00,2025-06-19 21:08:18+00:00,merged,2025-06-19 21:08:18+00:00,2025-06-19 21:08:18+00:00,2025-06-19 15:43:58+00:00,1,azr,0,0,0,,1,28,53,22,2025-06-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,54.04833333333333,59.45388888888889,1
containerd/containerd,11993,PR_kwDOAr9FWM6a-czf,closed,0,2025-06-17T22:32:56Z,2025-09-24T01:42:22Z,2025-09-24T01:42:22Z,2025-09-24T01:42:22Z,aadhar-agarwal,User,CONTRIBUTOR,38,1,2,3,25,13,cbfb535ada0541fdfa840a3192641903a92f9953,aadagarwal/erofs-ci,aadhar-agarwal/containerd,1adfda71bbf5fa625b99e1c6e406236c1d720ba0,main,,2025-06-17 22:32:56+00:00,2025-09-24 01:42:22+00:00,2025-09-24 01:42:22+00:00,merged,2025-09-24 01:42:22+00:00,2025-09-24 01:42:22+00:00,2025-06-23 17:52:06+00:00,1,aadhar-agarwal,0,0,0,,1,29,54,22,2025-06-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,139.31944444444446,2355.157222222222,1
containerd/containerd,11996,PR_kwDOAr9FWM6bDozD,closed,0,2025-06-18T11:26:25Z,2026-01-31T00:17:22Z,2026-01-31T00:17:22Z,,ningmingxiao,User,CONTRIBUTOR,45,30,1,1,15,0,ad56a65d0701684047c1fe04aacaf8964733aaba,fix_nerdctl_save,ningmingxiao/containerd,2af24b5629859019a7201c59dda611d25d608e65,main,,2025-06-18 11:26:25+00:00,2026-01-31 00:17:22+00:00,,closed_unmerged,2026-01-31 00:17:22+00:00,2026-01-31 00:17:22+00:00,,0,ningmingxiao,4,3,0,0.0,0,30,55,22,2025-06-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,5436.849166666667,1
containerd/containerd,11997,PR_kwDOAr9FWM6bKSyp,closed,0,2025-06-18T23:45:19Z,2025-06-19T14:54:27Z,2025-06-19T14:54:27Z,2025-06-19T14:54:27Z,k8s-infra-cherrypick-robot,User,NONE,36,22,4,1,1,0,f30be44ad31166bb4f4644255c5db59b9f47bb22,cherry-pick-11669-to-release/2.1,k8s-infra-cherrypick-robot/containerd,64ed272067a24c2d917064eea25a78e1479d632f,release/2.1,,2025-06-18 23:45:19+00:00,2025-06-19 14:54:27+00:00,2025-06-19 14:54:27+00:00,merged,2025-06-19 14:54:27+00:00,2025-06-19 14:54:27+00:00,2025-06-19 14:22:33+00:00,1,k8s-infra-cherrypick-robot,8,7,7,1.0,0,29,56,24,2025-06-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14.620555555555555,15.152222222222223,1
containerd/containerd,11998,PR_kwDOAr9FWM6bMFO9,closed,0,2025-06-19T05:27:05Z,2025-07-21T23:13:49Z,2025-06-19T14:03:46Z,2025-06-19T14:03:46Z,dmcgowan,User,MEMBER,9,3,2,1,3,0,d3516916aa0f8ed4e7a4ee99c7d09f6c5a5d567a,avoid-unconditional-range-fetch,dmcgowan/containerd,6c110c1f4c0c92c2428f0f286068b7aa5a2dfc00,main,,2025-06-19 05:27:05+00:00,2025-06-19 14:03:46+00:00,2025-06-19 14:03:46+00:00,merged,2025-06-19 14:03:46+00:00,2025-06-19 14:03:46+00:00,2025-06-19 10:27:15+00:00,1,dmcgowan,4,2,2,1.0,0,29,57,25,2025-06-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.002777777777778,8.61138888888889,1
containerd/containerd,11999,PR_kwDOAr9FWM6bMUer,closed,0,2025-06-19T05:58:24Z,2025-06-19T20:24:26Z,2025-06-19T20:24:26Z,2025-06-19T20:24:26Z,k8s-infra-cherrypick-robot,User,NONE,32,11,3,1,3,0,3c5ede878a7cb2d7a04a40e8ed1086718402fdf3,cherry-pick-11927-to-release/2.1,k8s-infra-cherrypick-robot/containerd,64ed272067a24c2d917064eea25a78e1479d632f,release/2.1,,2025-06-19 05:58:24+00:00,2025-06-19 20:24:26+00:00,2025-06-19 20:24:26+00:00,merged,2025-06-19 20:24:26+00:00,2025-06-19 20:24:26+00:00,2025-06-19 14:20:27+00:00,1,k8s-infra-cherrypick-robot,9,7,7,1.0,0,30,58,25,2025-06-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8.3675,14.43388888888889,1
containerd/containerd,12000,PR_kwDOAr9FWM6bMVow,closed,0,2025-06-19T06:00:28Z,2025-06-19T15:17:11Z,2025-06-19T15:03:04Z,2025-06-19T15:03:04Z,k8s-infra-cherrypick-robot,User,NONE,3,4,1,1,1,0,fb752bc8ed456ff40ceb516dcb72830678cae1ab,cherry-pick-11878-to-release/2.1,k8s-infra-cherrypick-robot/containerd,64ed272067a24c2d917064eea25a78e1479d632f,release/2.1,,2025-06-19 06:00:28+00:00,2025-06-19 15:03:04+00:00,2025-06-19 15:03:04+00:00,merged,2025-06-19 15:03:04+00:00,2025-06-19 15:03:04+00:00,2025-06-19 14:15:04+00:00,1,k8s-infra-cherrypick-robot,10,7,7,1.0,0,31,59,25,2025-06-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8.243333333333334,9.043333333333333,1
containerd/containerd,12001,PR_kwDOAr9FWM6bRFRB,closed,0,2025-06-19T14:04:22Z,2025-06-19T15:01:56Z,2025-06-19T15:01:56Z,2025-06-19T15:01:56Z,k8s-infra-cherrypick-robot,User,NONE,9,3,2,1,1,0,babacebadc0738e6b016e2f366cdf4bdf893a1a5,cherry-pick-11998-to-release/2.1,k8s-infra-cherrypick-robot/containerd,64ed272067a24c2d917064eea25a78e1479d632f,release/2.1,,2025-06-19 14:04:22+00:00,2025-06-19 15:01:56+00:00,2025-06-19 15:01:56+00:00,merged,2025-06-19 15:01:56+00:00,2025-06-19 15:01:56+00:00,2025-06-19 14:19:06+00:00,1,k8s-infra-cherrypick-robot,11,7,7,1.0,0,31,60,26,2025-06-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24555555555555555,0.9594444444444444,1
containerd/containerd,12002,PR_kwDOAr9FWM6bR1T8,closed,0,2025-06-19T15:18:50Z,2025-06-19T22:31:30Z,2025-06-19T22:31:30Z,2025-06-19T22:31:30Z,dmcgowan,User,MEMBER,29,1,2,1,2,0,62772934139be6d2b648a16b412d847dc0aef09c,prepare-v2.1.3,dmcgowan/containerd,a6a7a280938c55e2922664154e8d8c4718827e72,release/2.1,,2025-06-19 15:18:50+00:00,2025-06-19 22:31:30+00:00,2025-06-19 22:31:30+00:00,merged,2025-06-19 22:31:30+00:00,2025-06-19 22:31:30+00:00,2025-06-19 15:40:15+00:00,1,dmcgowan,5,3,3,1.0,0,28,61,30,2025-06-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.35694444444444445,7.211111111111111,1
